Restaurant Name,Restaurant URL
Mosnack,https://guide.michelin.com/en/chengdu-municipality/chengdu/restaurant/mosnack
Wu Yue Gong,https://guide.michelin.com/en/chengdu-municipality/chengdu/restaurant/wu-yue-gong
Hidden Place,https://guide.michelin.com/en/chengdu-municipality/chengdu/restaurant/hidden-place
Skof,https://guide.michelin.com/en/greater-manchester/manchester/restaurant/skof
Albatross Death Cult,https://guide.michelin.com/en/west-midlands/birmingham/restaurant/albatross-death-cult
Julie's,https://guide.michelin.com/en/greater-london/london/restaurant/julie-s
The Coach House,https://guide.michelin.com/en/wicklow/roundwood_1938942/restaurant/the-coach-house
Volta Do Mar,https://guide.michelin.com/en/greater-london/london/restaurant/volta-do-mar
Roe,https://guide.michelin.com/en/greater-london/london/restaurant/roe
Camille,https://guide.michelin.com/en/greater-london/london/restaurant/camille-1213972
daróg,https://guide.michelin.com/en/galway/galway/restaurant/darog
Bistro Air du Temps,https://guide.michelin.com/en/namur/liernu/restaurant/bistro-air-du-temps
Cella,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/cella
't Gasthuis by InstroomArt,https://guide.michelin.com/en/antwerpen/mechelen/restaurant/t-gasthuis-by-seppe-nobels
Compagnique,https://guide.michelin.com/en/oost-vlaanderen/lovendegem/restaurant/compagnique
Jean-Philippe,https://guide.michelin.com/en/west-vlaanderen/ingelmunster_1064563/restaurant/jean-philippe
Sardis,https://guide.michelin.com/en/vlaams-gewest/brasschaat_1062402/restaurant/sardis
Qin,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/qin
Flamme,https://guide.michelin.com/en/bruxelles-capitale/be-saint-gilles/restaurant/flamme
Nova,https://guide.michelin.com/en/oost-vlaanderen/sint-niklaas/restaurant/nova-532765
De la terre à l'assiette,https://guide.michelin.com/en/be-luxembourg/arlon/restaurant/de-la-terre-a-l-assiette
Bakea,https://guide.michelin.com/en/pais-vasco/mungia_1403141/restaurant/bakea
Sushi Bar Hannah,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/sushi-bar-hannah
Rocacho Plaza,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/rocacho-plaza
Varra,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/varra
Shibui,https://guide.michelin.com/en/canarias/santa-cruz-de-tenerife/restaurant/shibui
LUR,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/lur
Sa Taula,https://guide.michelin.com/en/pais-vasco/es-donostia-san-sebastian/restaurant/sa-taula
Prebe by Bret,https://guide.michelin.com/en/galicia/lugo/restaurant/prebe-by-bret
Mambo,https://guide.michelin.com/en/islas-baleares/palma/restaurant/mambo
Local de Ensayo,https://guide.michelin.com/en/region-de-murcia/murcia/restaurant/local-de-ensayo
Bacaro,https://guide.michelin.com/en/catalunya/barcelona/restaurant/bacaro-1206273
Yakitori Kiyu,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/yakitori-kiyu
ALT.a,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/alt-a
Okdol Heyonok,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/okdol-heyonok
RMW Carne,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/rmw-carne
Neungdong Minari,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/neungdong-minari
Manao,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/manao
Kirameki,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/kirameki
Gomtang Lab,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/gomtang-lab
ÎNT,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/int
Bisou,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/bisou
Morakot Kitchen,https://guide.michelin.com/en/pathum-thani-region/pathum-thani/restaurant/morakot-kitchen
Khao Mun Gai Nha Jone,https://guide.michelin.com/en/pathum-thani-region/pathum-thani/restaurant/khao-mun-gai-nha-jone
Shrimp Noodles Ao Kae,https://guide.michelin.com/en/phuket-region/phuket/restaurant/shrimp-noodles-ao-kae
Pa Pleung Mhee Kratok,https://guide.michelin.com/en/nakhon-ratchasima-region/nakhon-ratchasima/restaurant/pa-pleung-mhee-kratok
UNA-VERSE,https://guide.michelin.com/en/taichung-region/taichung/restaurant/una-verse
Ajisai,https://guide.michelin.com/en/taichung-region/taichung/restaurant/ajisai
Aleisha,https://guide.michelin.com/en/taipei-region/taipei/restaurant/aleisha
Kohaku,https://guide.michelin.com/en/taipei-region/taipei/restaurant/kohaku-1213377
Xiantaosu,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/xiantaosu
Hsin Hsin,https://guide.michelin.com/en/tainan-region/tainan/restaurant/hsin-hsin
ZEA,https://guide.michelin.com/en/taipei-region/taipei/restaurant/zea
Da-Wan,https://guide.michelin.com/en/taipei-region/taipei/restaurant/da-wan-1200838
Crab's House,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/crab-s-house
A Ming Zhu Xing (Baoan Road),https://guide.michelin.com/en/tainan-region/tainan/restaurant/a-ming-zhu-xing-baoan-road
Moment in Beijing,https://guide.michelin.com/en/taichung-region/taichung/restaurant/moment-in-beijing
Jin Shang Hsuan,https://guide.michelin.com/en/taipei-region/taipei/restaurant/jin-shang-hsuan
Yi Jia Zi,https://guide.michelin.com/en/taipei-region/taipei/restaurant/yi-jia-zi
Iron Chef Teppanyaki,https://guide.michelin.com/en/taipei-region/taipei/restaurant/iron-chef-teppanyaki
Fresh & Aged,https://guide.michelin.com/en/taipei-region/taipei/restaurant/fresh-aged
No Name Noodles,https://guide.michelin.com/en/taichung-region/taichung/restaurant/no-name-noodles
Moon Pavilion,https://guide.michelin.com/en/taichung-region/taichung/restaurant/moon-pavilion
Erge Shih Tang,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/erge-shih-tang
Papillon,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/papillon-1204917
Yeh Jia Calamari Rice Noodle Soup,https://guide.michelin.com/en/tainan-region/tainan/restaurant/yeh-jia-calamari-rice-noodle-soup
Paris 1930 de Hideki Takayama,https://guide.michelin.com/en/taipei-region/taipei/restaurant/paris-1930-de-hideki-takayama
Yu Yue Lou,https://guide.michelin.com/en/taichung-region/taichung/restaurant/yu-yue-lou
FReNCHIE FReNCHIE,https://guide.michelin.com/en/taichung-region/taichung/restaurant/frenchie-frenchie
Cianjin Braised Pork Rice,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/cianjin-brasied-pork-rice
Molino de Urdániz,https://guide.michelin.com/en/taipei-region/taipei/restaurant/molino-de-urdaniz
Good Friend Cold Noodles,https://guide.michelin.com/en/taipei-region/taipei/restaurant/good-friend-cold-noodles
Yuan Huan Pien Oyster Egg Omelette,https://guide.michelin.com/en/taipei-region/taipei/restaurant/yuan-huan-pien-oyster-egg-omelette
Unnamed Clay Oven Roll,https://guide.michelin.com/en/taipei-region/taipei/restaurant/unnamed-clay-oven-roll
RAW,https://guide.michelin.com/en/taipei-region/taipei/restaurant/raw
Taïrroir,https://guide.michelin.com/en/taipei-region/taipei/restaurant/tairroir
Gi Yuan,https://guide.michelin.com/en/taipei-region/taipei/restaurant/gi-yuan
Chun Lan Gua Bao,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/chun-lan-gua-bao
Paul's Canteen,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/paul-s-canteen
huist,https://guide.michelin.com/en/taichung-region/taichung/restaurant/huist
Sung Chu Yuan,https://guide.michelin.com/en/taipei-region/taipei/restaurant/sung-chu-yuan
Xiang Se,https://guide.michelin.com/en/taipei-region/taipei/restaurant/xiang-se
HUGH dessert dining,https://guide.michelin.com/en/taipei-region/taipei/restaurant/hugh
Ukai-tei,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/ukai-tei
Gulu Gulu,https://guide.michelin.com/en/taichung-region/taichung/restaurant/gulu-gulu
Huang Chia Shrimp Roll,https://guide.michelin.com/en/tainan-region/tainan/restaurant/huang-chia-shrimp-roll
Shin Yuan (West),https://guide.michelin.com/en/taichung-region/taichung/restaurant/shin-yuan
de nuit,https://guide.michelin.com/en/taipei-region/taipei/restaurant/de-nuit
Shan Shin (West),https://guide.michelin.com/en/taichung-region/taichung/restaurant/shan-shin
Shanghai Food (Nantun),https://guide.michelin.com/en/taichung-region/taichung/restaurant/shanghai-food
Plum Chang,https://guide.michelin.com/en/tainan-region/tainan/restaurant/plum-chang
Principe,https://guide.michelin.com/en/tainan-region/tainan/restaurant/principe
Cheng Shi,https://guide.michelin.com/en/tainan-region/tainan/restaurant/cheng-shi
Xie Shopkeeper,https://guide.michelin.com/en/tainan-region/tainan/restaurant/xie-shopkeeper
Chao Ming,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/chao-ming
Liao Chi Migao,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/liao-chi-migao
Zan,https://guide.michelin.com/en/taipei-region/taipei/restaurant/zan-1188096
MoonMoonFood (Qingdao East Road),https://guide.michelin.com/en/taipei-region/taipei/restaurant/shuang-yue-food
Hsiung Chi Scallion Pancake,https://guide.michelin.com/en/taipei-region/taipei/restaurant/hsiung-chi-scallion-pancake
Shan Nay Chicken,https://guide.michelin.com/en/taipei-region/taipei/restaurant/shan-nei-chicken
Shing-Peng-Lai (Zhongshan North Road),https://guide.michelin.com/en/taipei-region/taipei/restaurant/shing-peng-lai
Circum-,https://guide.michelin.com/en/taipei-region/taipei/restaurant/circum
Set.,https://guide.michelin.com/en/taipei-region/taipei/restaurant/set
AKIN,https://guide.michelin.com/en/taipei-region/taipei/restaurant/akin
T+T,https://guide.michelin.com/en/taipei-region/taipei/restaurant/t-t
44 SV,https://guide.michelin.com/en/taipei-region/taipei/restaurant/44-sv
Capstone Steakhouse,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/capstone-steakhouse
Tainan Wang,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/tainan-wang
Marc L³,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/marc-l
Old New Taiwanese Cuisine (Jiuru 2nd Road),https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/old-new-taiwanese-cuisine-jiuru-2nd-road
Yang Bao Bao (Chaoming Road),https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/yang-bao-bao-nanzih
Chin Chih Yuan (Central),https://guide.michelin.com/en/taichung-region/taichung/restaurant/chin-chih-yuan
Sate House,https://guide.michelin.com/en/taipei-region/taipei/restaurant/sate-house
KR Prime Steak,https://guide.michelin.com/en/taichung-region/taichung/restaurant/kr-prime-steak
Cheng Jia,https://guide.michelin.com/en/taipei-region/taipei/restaurant/cheng-jia
Taj,https://guide.michelin.com/en/taipei-region/taipei/restaurant/taj
Mai Mien Yen Tsai,https://guide.michelin.com/en/taipei-region/taipei/restaurant/mai-mien-yen-tsai
Halal Chinese Beef Noodles (Da'an),https://guide.michelin.com/en/taipei-region/taipei/restaurant/halal-chinese-beef-noodles
Saffron Fine Indian Cuisine,https://guide.michelin.com/en/taipei-region/taipei/restaurant/saffron
Mochi Baby,https://guide.michelin.com/en/taipei-region/taipei/restaurant/mochi-baby
Muji Beef Noodles,https://guide.michelin.com/en/taipei-region/taipei/restaurant/muji-beef-noodles
The Guest House,https://guide.michelin.com/en/taipei-region/taipei/restaurant/the-guest-house
FIRNS,https://guide.michelin.com/en/taichung-region/taichung/restaurant/firns
Fujin Tree Taiwanese Cuisine & Champagne (Songshan),https://guide.michelin.com/en/taipei-region/taipei/restaurant/fujin-tree-taiwanese-cuisine-champagne-songshan
MINIMAL,https://guide.michelin.com/en/taichung-region/taichung/restaurant/minimal
Baho (Da'an),https://guide.michelin.com/en/taipei-region/taipei/restaurant/baho
Night School Braised Pork Rice,https://guide.michelin.com/en/taichung-region/taichung/restaurant/night-school-braised-pork-rice
Bei Gang Tsai Rice Tube (Yancheng),https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/bei-gang-tsai-rice-tube-yancheng
Duck Zhen (Wufu 4th Road),https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/duck-zhen
Sushiyoshi,https://guide.michelin.com/en/taipei-region/taipei/restaurant/sushiyoshi
Wu Wang Tsai Chi,https://guide.michelin.com/en/taipei-region/taipei/restaurant/wu-wang-tsai-chi
The Ukai,https://guide.michelin.com/en/taipei-region/taipei/restaurant/the-ukai
A-Yu Beef Shabu Shabu (Kunlun Road),https://guide.michelin.com/en/tainan-region/tainan/restaurant/a-yu-beef-shabu-shabu-kunlun-road
Black-faced Spoonbill Canteen,https://guide.michelin.com/en/tainan-region/tainan/restaurant/black-faced-spoonbill-canteen
Yuan,https://guide.michelin.com/en/taichung-region/taichung/restaurant/yuan
Sushi Nanami,https://guide.michelin.com/en/taipei-region/taipei/restaurant/sushi-nanami
Shin Yeh Shiao Ju,https://guide.michelin.com/en/taipei-region/taipei/restaurant/shin-yeh-shiao-ju-nangang
Tsui Feng Yuan,https://guide.michelin.com/en/taipei-region/taipei/restaurant/tsui-feng-yuan
Li Xiao Lou,https://guide.michelin.com/en/taichung-region/taichung/restaurant/li-xiao-lou
L'herbe,https://guide.michelin.com/en/tainan-region/tainan/restaurant/l-herbe
GEN,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/gen-1214088
Mao Su,https://guide.michelin.com/en/tainan-region/tainan/restaurant/mao-su
Talking Heads,https://guide.michelin.com/en/taipei-region/taipei/restaurant/talking-heads
Inn's+,https://guide.michelin.com/en/taipei-region/taipei/restaurant/inn-s
House of Dawn,https://guide.michelin.com/en/taichung-region/taichung/restaurant/house-of-dawn
Fleur de Sel,https://guide.michelin.com/en/taichung-region/taichung/restaurant/fleur-de-sel-1188695
Sushi Akira,https://guide.michelin.com/en/taipei-region/taipei/restaurant/sushi-akira
Komboi,https://guide.michelin.com/en/taipei-region/taipei/restaurant/komboi
Haili,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/haili
Fresh Fish Stock,https://guide.michelin.com/en/taichung-region/taichung/restaurant/fresh-fish-stock
A Hsing Congee,https://guide.michelin.com/en/tainan-region/tainan/restaurant/a-hsing-congee
La Maison de Win,https://guide.michelin.com/en/taichung-region/taichung/restaurant/la-maison-de-win
Ça marche,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/ca-marche-1200953
Hung Chi Rice Shop,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/hung-chi-rice-shop
Fu Yuan,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/fu-yuan
Yi Wei Pin,https://guide.michelin.com/en/tainan-region/tainan/restaurant/yi-wei-pin
Thomas Chien,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/thomas-chien
Chope Chope Eatery,https://guide.michelin.com/en/taipei-region/taipei/restaurant/chope-chope-eatery
The Tavernist,https://guide.michelin.com/en/taipei-region/taipei/restaurant/the-tavernist
Fu Kuei Ting,https://guide.michelin.com/en/taichung-region/taichung/restaurant/fu-kuei-ting
Fu Juang Yuan,https://guide.michelin.com/en/taichung-region/taichung/restaurant/fu-juang-yuan
Hibiki Seafood,https://guide.michelin.com/en/taichung-region/taichung/restaurant/hibiki-seafood
The Temple-front Eatery,https://guide.michelin.com/en/tainan-region/tainan/restaurant/the-temple-front-eatery
Hou Chi Duck Rice,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/hou-chi-duck-rice
logy,https://guide.michelin.com/en/taipei-region/taipei/restaurant/logy
Tao Luan Ting Roast Peking Duck Palace,https://guide.michelin.com/en/taipei-region/taipei/restaurant/tao-luan-ting-roast-peking-duck-palace
Tien Hsia San Chueh,https://guide.michelin.com/en/taipei-region/taipei/restaurant/tien-hsia-san-chueh
Mudan,https://guide.michelin.com/en/taipei-region/taipei/restaurant/mudan
Mao Yuan,https://guide.michelin.com/en/taipei-region/taipei/restaurant/mao-yuan
Hsi Lo Tien Beef Soup,https://guide.michelin.com/en/tainan-region/tainan/restaurant/hsi-lo-tien-beef-soup
Meidz Seafood,https://guide.michelin.com/en/taichung-region/taichung/restaurant/meidz-seafood
Page,https://guide.michelin.com/en/taipei-region/taipei/restaurant/page
Tajimaya Shabu Shabu,https://guide.michelin.com/en/taipei-region/taipei/restaurant/tajimaya-shabu-shabu
Tien Hsiang Lo,https://guide.michelin.com/en/taipei-region/taipei/restaurant/tien-hsiang-lo
Sushi Nomura,https://guide.michelin.com/en/taipei-region/taipei/restaurant/sushi-nomura
CRATAIN,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/cratain
Lin Ju,https://guide.michelin.com/en/taipei-region/taipei/restaurant/lin-ju
Sens,https://guide.michelin.com/en/taipei-region/taipei/restaurant/sens-1204678
Yuan Wei,https://guide.michelin.com/en/taipei-region/taipei/restaurant/yuan-wei
Gyu Go Zou,https://guide.michelin.com/en/tainan-region/tainan/restaurant/gyu-go-zou
Syan Syang,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/syan-syang
Kaiyuan Fried Spanish Mackerel Thick Soup,https://guide.michelin.com/en/tainan-region/tainan/restaurant/kaiyuan-fried-spanish-mackerel-thick-soup
Lao Ye Mei Shi Guan (Fengshan),https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/lao-ye-mei-shi-guan-fengshan
Hsiu Ming,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/hsiu-ming
Master of Mushroom (Xinshe),https://guide.michelin.com/en/taichung-region/taichung/restaurant/master-of-mushroom
Yangming Spring (Shilin),https://guide.michelin.com/en/taipei-region/taipei/restaurant/yangming-spring-shilin
16 by Flo,https://guide.michelin.com/en/taipei-region/taipei/restaurant/16-by-flo
Beef Chief (Zihciang 2nd Road),https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/beef-chief-zihciang-2nd-road
85TD,https://guide.michelin.com/en/taipei-region/taipei/restaurant/85td
Cheng's Noodles,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/cheng-s-noodles
Mu Gong Noodles,https://guide.michelin.com/en/taichung-region/taichung/restaurant/mu-gong-noodles
Hai Guang,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/hai-guang
Nibbon,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/nibbon
Good Crab House,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/good-crab-house
EMBERS,https://guide.michelin.com/en/taipei-region/taipei/restaurant/embers
Xiao Ping Kitchen,https://guide.michelin.com/en/taipei-region/taipei/restaurant/xiao-ping-kitchen
Le Côté LM,https://guide.michelin.com/en/taichung-region/taichung/restaurant/le-cote-lm
Tsuki Yo Iwa,https://guide.michelin.com/en/taipei-region/taipei/restaurant/tsuki-yo-iwa
A Cun Beef Soup (Baoan Road),https://guide.michelin.com/en/tainan-region/tainan/restaurant/a-cun-beef-soup-baoan-road
Sho,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/sho
Majesty,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/majesty
Ciao Zai Tou Huang's Braised Pork Rice (Ciaotou),https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/ciao-zai-tou-huang-s-braised-pork-rice-ciaotou
Opus One Yin Yue,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/opus-one-yin-yue
MeatGQ,https://guide.michelin.com/en/taichung-region/taichung/restaurant/meatgq
San Hao Yi Kung Tao Angelica Duck,https://guide.michelin.com/en/tainan-region/tainan/restaurant/san-hao-yi-kung-tao-angelica-duck
Apis Grill,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/apis-grill
Orient Dragon,https://guide.michelin.com/en/taichung-region/taichung/restaurant/orient-dragon
Chang Hung Noodles,https://guide.michelin.com/en/taipei-region/taipei/restaurant/chang-hung-noodles
Wang's Broth,https://guide.michelin.com/en/taipei-region/taipei/restaurant/hsiao-wang-steamed-minced-pork-with-pickles-in-broth
Fu Din Wang (Central),https://guide.michelin.com/en/taichung-region/taichung/restaurant/fu-din-wang-central
Ya Ge,https://guide.michelin.com/en/taipei-region/taipei/restaurant/ya-ge
Shih Chia Big Rice Ball,https://guide.michelin.com/en/taipei-region/taipei/restaurant/shih-chia-big-rice-ball
Really Good Seafood,https://guide.michelin.com/en/taipei-region/taipei/restaurant/really-good-seafood
Sushi Ryu,https://guide.michelin.com/en/taipei-region/taipei/restaurant/sushi-ryu
Ming Fu,https://guide.michelin.com/en/taipei-region/taipei/restaurant/ming-fu
Ken Anhe,https://guide.michelin.com/en/taipei-region/taipei/restaurant/ken-an-ho
Forchetta,https://guide.michelin.com/en/taichung-region/taichung/restaurant/forchetta
Shun Te Beef Soup,https://guide.michelin.com/en/tainan-region/tainan/restaurant/shun-te-beef-soup
INITA,https://guide.michelin.com/en/taipei-region/taipei/restaurant/inita
Ad Astra,https://guide.michelin.com/en/taipei-region/taipei/restaurant/ad-astra-1206669
Cho,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/cho
Como En Casa Gourmet,https://guide.michelin.com/en/tainan-region/tainan/restaurant/como-en-casa-gourmet
Wamaki,https://guide.michelin.com/en/taipei-region/taipei/restaurant/wamaki
Kanshi,https://guide.michelin.com/en/tainan-region/tainan/restaurant/kanshi
Serenity (Zhongzheng),https://guide.michelin.com/en/taipei-region/taipei/restaurant/serenity
Orchid,https://guide.michelin.com/en/taipei-region/taipei/restaurant/orchid
Dayong Street No Name Congee,https://guide.michelin.com/en/tainan-region/tainan/restaurant/dayong-street-no-name-congee
Sasa,https://guide.michelin.com/en/taipei-region/taipei/restaurant/sasa
Pàng,https://guide.michelin.com/en/taipei-region/taipei/restaurant/pang
Cha Cha Thé Cuisine,https://guide.michelin.com/en/taipei-region/taipei/restaurant/cha-cha-the-cuisine
L'Atelier par Yao,https://guide.michelin.com/en/taichung-region/taichung/restaurant/l-atelier-par-yao
Cheng Tsung Duck Rice,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/cheng-tsung-duck-rice
Hu Tung Beef,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/hu-tung-beef
Antico Forno,https://guide.michelin.com/en/taipei-region/taipei/restaurant/antico-forno
Amei,https://guide.michelin.com/en/tainan-region/tainan/restaurant/amei
Jin Xia,https://guide.michelin.com/en/tainan-region/tainan/restaurant/jin-xia
Le Plein,https://guide.michelin.com/en/taichung-region/taichung/restaurant/le-plein
Sushi Masuda,https://guide.michelin.com/en/taipei-region/taipei/restaurant/sushi-masuda
Yuan Fang Guabao,https://guide.michelin.com/en/taipei-region/taipei/restaurant/yuan-fang-guabao
Kuca Seafood,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/kuca-seafood
A Wen Rice Cake,https://guide.michelin.com/en/tainan-region/tainan/restaurant/a-wen-rice-cake
Rong Cuisine,https://guide.michelin.com/en/taichung-region/taichung/restaurant/rong-cuisine
Mi Yuan Tzu Steamed Glutinous Rice,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/mi-yuan-tzu-steamed-glutinous-rice
Ibu Kitchen,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/ibu-kitchen
JL Studio,https://guide.michelin.com/en/taichung-region/taichung/restaurant/jl-studio
Vanne Yakiniku,https://guide.michelin.com/en/taipei-region/taipei/restaurant/vanne-yakiniku
Wen Tao,https://guide.michelin.com/en/taichung-region/taichung/restaurant/wen-tao
Soft Power,https://guide.michelin.com/en/taipei-region/taipei/restaurant/soft-power
ÉCRU,https://guide.michelin.com/en/taipei-region/taipei/restaurant/ecru
Mai Yen Shun,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/mai-yen-shun
Oretachi No Nikuya,https://guide.michelin.com/en/taichung-region/taichung/restaurant/oretachi-no-nikuya-1195583
Torien Yakitori,https://guide.michelin.com/en/taichung-region/taichung/restaurant/yakitori-wine
Shi,https://guide.michelin.com/en/taipei-region/taipei/restaurant/shi
Taiwan Rice Dining Hall,https://guide.michelin.com/en/taipei-region/taipei/restaurant/taiwan-rice-dining-hall
FRASSI,https://guide.michelin.com/en/taipei-region/taipei/restaurant/frassi
Ke Kou Beef Noodles,https://guide.michelin.com/en/taichung-region/taichung/restaurant/ke-kou-beef-noodles
Taichung Meatball,https://guide.michelin.com/en/taichung-region/taichung/restaurant/taichung-meatball
A,https://guide.michelin.com/en/taipei-region/taipei/restaurant/a
Lou's (Nantun),https://guide.michelin.com/en/taichung-region/taichung/restaurant/lou-s-nantun
Zhu Xin Ju,https://guide.michelin.com/en/tainan-region/tainan/restaurant/zhu-xin-ju
Good Hunan Cuisine,https://guide.michelin.com/en/tainan-region/tainan/restaurant/good-hunan-cuisine
Uosho,https://guide.michelin.com/en/taipei-region/taipei/restaurant/uosho
Hung Tao Shanghainese Dumpling (Cianjin),https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/hung-tao-shanghainese-dumpling
CEO 1950,https://guide.michelin.com/en/taipei-region/taipei/restaurant/ceo-1950
Uke,https://guide.michelin.com/en/taipei-region/taipei/restaurant/uke
Sinchao Rice Shoppe,https://guide.michelin.com/en/taipei-region/taipei/restaurant/sinchao-rice-shoppe
A Kun Mian,https://guide.michelin.com/en/taichung-region/taichung/restaurant/a-kun-mian
Chien Wei Seafood,https://guide.michelin.com/en/taichung-region/taichung/restaurant/chien-wei-seafood
Jai Mi Ba,https://guide.michelin.com/en/tainan-region/tainan/restaurant/jai-mi-ba
Temperature Studio,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/temperature-studio
PASTi,https://guide.michelin.com/en/taipei-region/taipei/restaurant/pasti
Qin Yuan Chun (Central),https://guide.michelin.com/en/taichung-region/taichung/restaurant/qin-yuan-chun
Lin's Vegetable Lamb Hotpot,https://guide.michelin.com/en/taipei-region/taipei/restaurant/lin-s-vegetable-lamb-hotpot
A Cheng Goose (Zhongshan),https://guide.michelin.com/en/taipei-region/taipei/restaurant/a-cheng-goose-zhongshan
Rong Rong Yuan,https://guide.michelin.com/en/taipei-region/taipei/restaurant/rong-rong-yuan
Le Palais,https://guide.michelin.com/en/taipei-region/taipei/restaurant/le-palais
YUENJI,https://guide.michelin.com/en/taichung-region/taichung/restaurant/yuen-ji
Eika,https://guide.michelin.com/en/taipei-region/taipei/restaurant/eika
NOBUO,https://guide.michelin.com/en/taipei-region/taipei/restaurant/nobuo
Huang Chi Lu Rou Fan,https://guide.michelin.com/en/taipei-region/taipei/restaurant/huang-chi-lu-rou-fan
Wok by O'BOND,https://guide.michelin.com/en/taipei-region/taipei/restaurant/wok-by-o-bond
Küisine (West),https://guide.michelin.com/en/taichung-region/taichung/restaurant/kuisine
Zaap,https://guide.michelin.com/en/taipei-region/taipei/restaurant/zaap
Three Meals,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/three-meals
Niou Jia Juang,https://guide.michelin.com/en/taichung-region/taichung/restaurant/niou-jia-juang
Bo Home,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/bo-home
Little Tree Food (Da'an Road),https://guide.michelin.com/en/taipei-region/taipei/restaurant/little-tree-food-da-an-road
No Name Lamb Soup,https://guide.michelin.com/en/tainan-region/tainan/restaurant/no-name-lamb-soup
Thai Yuan,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/thai-yuan
Mountain and Sea House,https://guide.michelin.com/en/taipei-region/taipei/restaurant/mountain-and-sea-house
Artbrosia,https://guide.michelin.com/en/taipei-region/taipei/restaurant/artbrosia
